ticket_id,customer_id,priority,resolution_time_hours,satisfaction_score
TKT_006622,CUST_03565,Medium,70,5
TKT_006623,CUST_04461,High,27,4
TKT_006624,CUST_02549,Low,13,4
TKT_006625,CUST_02225,Medium,37,3
TKT_006626,CUST_04725,Medium,45,4
TKT_006627,CUST_00970,Critical,7,5
TKT_006628,CUST_00273,Medium,23,3
TKT_006629,CUST_01587,Medium,59,5
TKT_006630,CUST_02825,Medium,21,4
TKT_006631,CUST_03519,Critical,15,3
TKT_006632,CUST_02389,High,67,3
TKT_006633,CUST_04021,Low,13,3
TKT_006634,CUST_04601,Medium,27,4
TKT_006635,CUST_04957,Medium,47,2
TKT_006636,CUST_03821,Medium,53,2
TKT_006637,CUST_02785,Medium,70,3
TKT_006638,CUST_00629,Low,60,4
TKT_006639,CUST_04346,Medium,47,4
TKT_006640,CUST_04608,Medium,33,5
TKT_006641,CUST_00345,Low,17,4
TKT_006642,CUST_04643,High,46,5
TKT_006643,CUST_00556,Low,71,4
TKT_006644,CUST_04011,Medium,52,4
TKT_006645,CUST_02920,High,48,4
TKT_006646,CUST_00460,Medium,42,4
TKT_006647,CUST_02789,Medium,52,3
TKT_006648,CUST_02812,Low,56,5
TKT_006649,CUST_02536,Medium,13,4
TKT_006650,CUST_03116,Critical,23,3
TKT_006651,CUST_02550,High,39,5
TKT_006652,CUST_00060,Medium,18,2
TKT_006653,CUST_04673,Medium,32,5
TKT_006654,CUST_03186,Low,55,5
TKT_006655,CUST_01795,Medium,36,1
TKT_006656,CUST_04445,Low,29,5
TKT_006657,CUST_01965,High,52,3
TKT_006658,CUST_04770,Low,56,4
TKT_006659,CUST_01494,Low,54,2
TKT_006660,CUST_04772,Low,24,5
TKT_006661,CUST_02597,Medium,19,5
TKT_006662,CUST_04234,Medium,64,5
TKT_006663,CUST_04914,Low,58,4
TKT_006664,CUST_02666,Medium,25,4
TKT_006665,CUST_04177,Medium,28,3
TKT_006666,CUST_04399,Low,24,4
TKT_006667,CUST_03070,Low,22,4
TKT_006668,CUST_02457,High,21,5
TKT_006669,CUST_02768,Low,28,5
TKT_006670,CUST_02413,Medium,40,4
TKT_006671,CUST_03063,Medium,55,1
TKT_006672,CUST_02137,Medium,66,4
TKT_006673,CUST_04341,Medium,13,5
TKT_006674,CUST_01804,Low,12,5
TKT_006675,CUST_01097,Critical,21,5
TKT_006676,CUST_03749,Low,38,4
TKT_006677,CUST_00211,Low,30,5
TKT_006678,CUST_00534,Medium,29,5
TKT_006679,CUST_00941,High,46,4
TKT_006680,CUST_03938,Low,68,4
TKT_006681,CUST_01266,Medium,20,1
TKT_006682,CUST_00012,Medium,36,5
TKT_006683,CUST_02002,Low,33,2
TKT_006684,CUST_00517,Medium,24,3
TKT_006685,CUST_04890,Medium,54,5
TKT_006686,CUST_04443,Medium,40,3
TKT_006687,CUST_02068,Low,62,4
TKT_006688,CUST_01725,High,33,2
TKT_006689,CUST_02184,Low,27,3
TKT_006690,CUST_04542,Medium,70,5
TKT_006691,CUST_00173,High,30,4
TKT_006692,CUST_04255,Low,19,4
TKT_006693,CUST_01815,Low,23,3
TKT_006694,CUST_01676,Low,64,5
TKT_006695,CUST_00004,Medium,13,5
TKT_006696,CUST_01611,Medium,16,2
TKT_006697,CUST_02794,High,25,5
TKT_006698,CUST_02421,Low,27,5
TKT_006699,CUST_04378,Critical,8,2
TKT_006700,CUST_02791,Low,45,1
TKT_006701,CUST_02331,High,53,5
TKT_006702,CUST_01501,Low,21,5
TKT_006703,CUST_04331,Low,19,3
TKT_006704,CUST_01726,Low,55,5
TKT_006705,CUST_03929,Low,36,5
TKT_006706,CUST_04434,Low,62,3
TKT_006707,CUST_00456,Low,38,3
TKT_006708,CUST_03970,Low,21,1
TKT_006709,CUST_01919,Medium,47,3
TKT_006710,CUST_01383,Low,50,4
TKT_006711,CUST_04506,Medium,18,1
TKT_006712,CUST_01989,Critical,19,3
TKT_006713,CUST_00558,Low,61,2
TKT_006714,CUST_04558,Low,24,5
TKT_006715,CUST_04287,Low,44,5
TKT_006716,CUST_03991,Medium,46,5
TKT_006717,CUST_01169,Low,13,5
TKT_006718,CUST_01368,Low,51,1
TKT_006719,CUST_03688,Medium,22,4
TKT_006720,CUST_01600,Low,32,4
TKT_006721,CUST_00157,Medium,25,5
TKT_006722,CUST_03380,Low,36,4
TKT_006723,CUST_04990,Low,34,4
TKT_006724,CUST_04958,Low,55,3
TKT_006725,CUST_01048,Medium,12,4
TKT_006726,CUST_00931,High,17,3
TKT_006727,CUST_01125,Low,47,5
TKT_006728,CUST_01282,Low,69,3
TKT_006729,CUST_04757,Low,60,2
TKT_006730,CUST_01129,Low,29,5
TKT_006731,CUST_03653,Medium,60,5
TKT_006732,CUST_02083,High,53,4
TKT_006733,CUST_04435,Low,48,5
TKT_006734,CUST_04816,Medium,16,2
TKT_006735,CUST_01177,High,63,5
TKT_006736,CUST_00506,Medium,12,4
TKT_006737,CUST_00225,Medium,41,5
TKT_006738,CUST_03839,Medium,12,4
TKT_006739,CUST_04053,Low,59,5
TKT_006740,CUST_00180,Low,25,3
TKT_006741,CUST_04515,Low,39,5
TKT_006742,CUST_01329,Low,42,3
TKT_006743,CUST_04752,Medium,34,5
TKT_006744,CUST_00742,Medium,53,4
TKT_006745,CUST_04410,Medium,42,4
TKT_006746,CUST_03890,Low,68,4
TKT_006747,CUST_00308,High,18,4
TKT_006748,CUST_01267,Low,31,5
TKT_006749,CUST_01269,Low,31,4
TKT_006750,CUST_03681,Medium,42,4
TKT_006751,CUST_03029,High,20,4
TKT_006752,CUST_04048,Medium,22,5
TKT_006753,CUST_01054,Medium,17,4
TKT_006754,CUST_01644,Medium,69,3
TKT_006755,CUST_02029,Medium,54,4
TKT_006756,CUST_02774,Low,70,3
TKT_006757,CUST_02026,Medium,57,1
TKT_006758,CUST_02031,Medium,29,5
TKT_006759,CUST_03009,Medium,40,5
TKT_006760,CUST_02664,Low,12,3
TKT_006761,CUST_02009,Medium,65,3
TKT_006762,CUST_04594,Medium,55,3
TKT_006763,CUST_01663,Low,44,4
TKT_006764,CUST_03415,Medium,14,4
TKT_006765,CUST_00033,Medium,49,5
TKT_006766,CUST_02282,Medium,56,4
TKT_006767,CUST_00530,Low,48,2
TKT_006768,CUST_04983,High,52,5
TKT_006769,CUST_04915,Critical,7,5
TKT_006770,CUST_04524,Low,49,4
TKT_006771,CUST_01290,High,46,5
TKT_006772,CUST_01319,Medium,37,3
TKT_006773,CUST_01464,Medium,47,5
TKT_006774,CUST_01585,High,32,1
TKT_006775,CUST_00570,High,47,5
TKT_006776,CUST_00151,Low,30,3
TKT_006777,CUST_04974,Low,20,1
TKT_006778,CUST_00345,High,38,2
TKT_006779,CUST_01660,Medium,42,5
TKT_006780,CUST_00934,Low,26,3
TKT_006781,CUST_04717,Critical,4,5
TKT_006782,CUST_04246,Low,40,4
TKT_006783,CUST_04841,Medium,20,4
TKT_006784,CUST_04363,Medium,55,4
TKT_006785,CUST_04243,Medium,48,4
TKT_006786,CUST_04999,Low,28,5
TKT_006787,CUST_01509,Low,60,4
TKT_006788,CUST_03576,Low,71,4
TKT_006789,CUST_02552,Medium,25,3
TKT_006790,CUST_01012,Medium,50,3
TKT_006791,CUST_04167,Medium,62,4
TKT_006792,CUST_02309,Medium,51,4
TKT_006793,CUST_04792,Low,65,3
TKT_006794,CUST_00861,Critical,6,4
TKT_006795,CUST_01435,Low,49,5
TKT_006796,CUST_01440,Low,43,4
TKT_006797,CUST_03417,Medium,17,4
TKT_006798,CUST_03954,Low,62,5
TKT_006799,CUST_04579,Low,65,4
TKT_006800,CUST_01462,High,62,3
TKT_006801,CUST_00162,Low,64,4
TKT_006802,CUST_00639,Medium,43,5
TKT_006803,CUST_01058,High,60,2
TKT_006804,CUST_01454,Critical,12,5
TKT_006805,CUST_04827,Low,45,2
TKT_006806,CUST_02785,Low,23,5
TKT_006807,CUST_03368,Medium,20,2
TKT_006808,CUST_04268,Low,16,4
TKT_006809,CUST_03236,Medium,28,5
TKT_006810,CUST_04295,Medium,39,3
TKT_006811,CUST_02098,Medium,61,4
TKT_006812,CUST_01466,Medium,33,5
TKT_006813,CUST_04426,High,17,1
TKT_006814,CUST_04390,Low,61,4
TKT_006815,CUST_02328,Medium,43,5
TKT_006816,CUST_04460,Low,30,5
TKT_006817,CUST_04042,Low,63,2
TKT_006818,CUST_02619,Low,69,5
TKT_006819,CUST_04250,Medium,59,4
TKT_006820,CUST_01755,Critical,20,5
TKT_006821,CUST_00698,Medium,28,5
TKT_006822,CUST_03958,Low,71,5
TKT_006823,CUST_04368,Medium,21,5
TKT_006824,CUST_02491,Low,70,2
TKT_006825,CUST_00513,Medium,26,3
TKT_006826,CUST_00809,High,61,5
TKT_006827,CUST_01039,Low,50,4
TKT_006828,CUST_00544,Low,49,4
TKT_006829,CUST_03777,Low,59,4
TKT_006830,CUST_02302,Low,32,3
TKT_006831,CUST_04842,Medium,51,4
TKT_006832,CUST_00710,Low,14,5
TKT_006833,CUST_01314,Low,41,3
TKT_006834,CUST_04402,Medium,26,3
TKT_006835,CUST_04268,High,38,2
TKT_006836,CUST_04424,Medium,42,4
TKT_006837,CUST_04249,Low,27,1
TKT_006838,CUST_02756,Low,39,1
TKT_006839,CUST_04703,Low,56,5
TKT_006840,CUST_01773,Low,51,4
TKT_006841,CUST_01440,Critical,16,2
TKT_006842,CUST_04407,Low,54,4
TKT_006843,CUST_03316,Low,20,4
TKT_006844,CUST_00409,Low,20,5
TKT_006845,CUST_04815,High,23,4
TKT_006846,CUST_04723,Medium,39,1
TKT_006847,CUST_04334,Medium,18,4
TKT_006848,CUST_02454,Medium,71,4
TKT_006849,CUST_01583,High,71,5
TKT_006850,CUST_01222,Low,46,5
TKT_006851,CUST_00563,Low,47,1
TKT_006852,CUST_03778,Medium,58,3
TKT_006853,CUST_04183,Medium,49,4
TKT_006854,CUST_01756,Medium,12,1
TKT_006855,CUST_02838,Medium,45,4
TKT_006856,CUST_00745,Medium,33,4
TKT_006857,CUST_00370,High,41,4
TKT_006858,CUST_02092,High,68,3
TKT_006859,CUST_01321,Low,31,2
TKT_006860,CUST_00466,Medium,62,5
TKT_006861,CUST_03494,Medium,19,3
TKT_006862,CUST_00473,Low,56,5
TKT_006863,CUST_01297,Low,18,2
TKT_006864,CUST_04269,Medium,13,5
TKT_006865,CUST_00236,Critical,4,3
TKT_006866,CUST_03464,Low,41,5
TKT_006867,CUST_01679,High,23,3
TKT_006868,CUST_04329,Low,47,3
TKT_006869,CUST_00266,Medium,53,4
TKT_006870,CUST_02405,Low,49,1
TKT_006871,CUST_00139,Low,38,3
TKT_006872,CUST_04643,High,45,5
TKT_006873,CUST_01366,Critical,7,3
TKT_006874,CUST_01953,Low,22,5
TKT_006875,CUST_00073,Medium,68,2
TKT_006876,CUST_00163,Medium,31,5
TKT_006877,CUST_00223,Low,41,2
TKT_006878,CUST_00185,Low,54,5
TKT_006879,CUST_00095,Medium,43,3
TKT_006880,CUST_03873,Low,37,5
TKT_006881,CUST_00684,Low,34,4
TKT_006882,CUST_03381,Critical,12,5
TKT_006883,CUST_00976,Low,35,4
TKT_006884,CUST_03220,Low,13,5
TKT_006885,CUST_03694,High,52,5
TKT_006886,CUST_02545,Medium,43,4
TKT_006887,CUST_03233,Medium,67,4
TKT_006888,CUST_00061,Low,64,1
TKT_006889,CUST_01461,High,68,4
TKT_006890,CUST_00482,Low,59,3
TKT_006891,CUST_04211,Low,26,2
TKT_006892,CUST_04079,Low,17,5
TKT_006893,CUST_04650,Medium,27,5
TKT_006894,CUST_03652,High,22,3
TKT_006895,CUST_01175,Low,56,5
TKT_006896,CUST_02596,Low,57,5
TKT_006897,CUST_04236,Medium,20,5
TKT_006898,CUST_03807,Critical,14,3
TKT_006899,CUST_00490,Low,14,5
TKT_006900,CUST_01931,Medium,18,5
TKT_006901,CUST_00897,Medium,63,5
TKT_006902,CUST_04301,High,63,3
TKT_006903,CUST_02343,Medium,41,4
TKT_006904,CUST_02909,Low,66,5
TKT_006905,CUST_02719,Medium,33,5
TKT_006906,CUST_03256,Low,15,2
TKT_006907,CUST_00018,Medium,16,3
TKT_006908,CUST_03907,Low,33,2
TKT_006909,CUST_04717,Low,15,2
TKT_006910,CUST_04739,Low,51,3
TKT_006911,CUST_04077,High,15,5
TKT_006912,CUST_00542,Medium,54,3
TKT_006913,CUST_00198,Low,56,4
TKT_006914,CUST_01266,Low,26,1
TKT_006915,CUST_04884,Low,71,5
TKT_006916,CUST_00977,Low,27,3
TKT_006917,CUST_00609,Medium,53,5
TKT_006918,CUST_00465,Medium,31,2
TKT_006919,CUST_01028,High,69,3
TKT_006920,CUST_01262,High,21,4
TKT_006921,CUST_02600,Low,44,4
TKT_006922,CUST_02957,High,42,2
TKT_006923,CUST_02030,Medium,49,4
TKT_006924,CUST_03401,Medium,55,1
TKT_006925,CUST_01818,Critical,6,2
TKT_006926,CUST_00241,High,36,3
TKT_006927,CUST_02857,High,48,5
TKT_006928,CUST_03882,Low,29,5
TKT_006929,CUST_01762,Low,36,4
TKT_006930,CUST_01183,High,67,4
TKT_006931,CUST_02091,Low,26,3
TKT_006932,CUST_01941,Medium,15,4
TKT_006933,CUST_02923,Medium,46,3
TKT_006934,CUST_00413,Medium,15,1
TKT_006935,CUST_03224,Low,53,5
TKT_006936,CUST_01104,Medium,31,3
TKT_006937,CUST_03209,High,23,4
TKT_006938,CUST_01410,Medium,41,2
TKT_006939,CUST_00165,Medium,52,4
TKT_006940,CUST_04805,Medium,33,5
TKT_006941,CUST_04870,Low,47,5
TKT_006942,CUST_01072,Low,45,4
TKT_006943,CUST_01151,Medium,38,5
TKT_006944,CUST_00368,Low,36,3
TKT_006945,CUST_02555,Low,50,2
TKT_006946,CUST_00613,High,23,4
TKT_006947,CUST_00077,Medium,70,5
TKT_006948,CUST_02755,High,23,5
TKT_006949,CUST_03273,Low,32,3
TKT_006950,CUST_04164,Medium,61,3
TKT_006951,CUST_01052,Low,44,5
TKT_006952,CUST_02984,Low,18,3
TKT_006953,CUST_02105,Critical,4,3
TKT_006954,CUST_01227,Low,35,3
TKT_006955,CUST_04663,Low,56,5
TKT_006956,CUST_03155,High,31,5
TKT_006957,CUST_01275,High,16,3
TKT_006958,CUST_02390,Critical,12,4
TKT_006959,CUST_04535,Low,62,5
TKT_006960,CUST_00872,Low,18,3
TKT_006961,CUST_01962,Medium,31,4
TKT_006962,CUST_02181,Medium,58,4
TKT_006963,CUST_03941,Low,28,4
TKT_006964,CUST_02477,Low,64,3
TKT_006965,CUST_01568,Medium,45,4
TKT_006966,CUST_02316,Medium,18,5
TKT_006967,CUST_02155,Low,22,1
TKT_006968,CUST_04162,High,29,5
TKT_006969,CUST_01076,Low,41,5
TKT_006970,CUST_02036,High,31,2
TKT_006971,CUST_00390,High,13,3
TKT_006972,CUST_04825,Medium,18,3
TKT_006973,CUST_02735,Medium,38,1
TKT_006974,CUST_02957,Low,26,4
TKT_006975,CUST_03863,High,30,2
TKT_006976,CUST_03565,Low,45,2
TKT_006977,CUST_04078,Medium,13,3
TKT_006978,CUST_02569,Medium,39,5
TKT_006979,CUST_00362,Low,13,2
TKT_006980,CUST_00059,Critical,3,4
TKT_006981,CUST_04581,High,17,3
TKT_006982,CUST_01125,Low,67,1
TKT_006983,CUST_01781,Medium,34,5
TKT_006984,CUST_00340,Low,57,4
TKT_006985,CUST_04582,High,21,3
TKT_006986,CUST_02737,Low,44,4
TKT_006987,CUST_01040,Critical,17,3
TKT_006988,CUST_00121,Low,22,2
TKT_006989,CUST_03814,Low,35,5
TKT_006990,CUST_00745,Medium,71,5
TKT_006991,CUST_04482,Low,67,3
TKT_006992,CUST_04544,High,39,5
TKT_006993,CUST_02952,Low,56,2
TKT_006994,CUST_03955,Critical,1,1
TKT_006995,CUST_01023,High,68,4
TKT_006996,CUST_04961,High,39,3
TKT_006997,CUST_03362,Medium,66,1
TKT_006998,CUST_01776,Medium,16,4
TKT_006999,CUST_01909,Medium,30,5
TKT_007000,CUST_03033,Critical,13,4
TKT_007001,CUST_02656,Low,55,1
TKT_007002,CUST_00588,Low,48,3
TKT_007003,CUST_02031,Critical,9,3
TKT_007004,CUST_00383,Low,55,2
TKT_007005,CUST_00690,Low,54,4
TKT_007006,CUST_00204,Medium,16,1
TKT_007007,CUST_04082,High,19,1
TKT_007008,CUST_04122,Low,59,5
TKT_007009,CUST_01877,High,35,4
TKT_007010,CUST_01701,Low,67,5
TKT_007011,CUST_01591,High,31,3
TKT_007012,CUST_00868,Low,46,3
TKT_007013,CUST_04370,Low,17,4
TKT_007014,CUST_02065,High,16,3
TKT_007015,CUST_01488,Medium,21,4
TKT_007016,CUST_02346,Low,64,1
TKT_007017,CUST_02641,Medium,39,4
TKT_007018,CUST_01051,Medium,23,5
TKT_007019,CUST_02044,Low,64,5
TKT_007020,CUST_04279,Low,26,4
TKT_007021,CUST_03588,Medium,14,5
TKT_007022,CUST_03404,Low,34,4
TKT_007023,CUST_01608,Medium,64,5
TKT_007024,CUST_04516,High,63,5
TKT_007025,CUST_04900,Medium,47,4
TKT_007026,CUST_04535,Medium,18,3
TKT_007027,CUST_01021,Medium,12,3
TKT_007028,CUST_00523,Low,19,5
TKT_007029,CUST_00571,High,38,5
TKT_007030,CUST_04810,Medium,60,5
TKT_007031,CUST_03340,Low,33,3
TKT_007032,CUST_04209,Low,63,4
TKT_007033,CUST_02453,Medium,42,5
TKT_007034,CUST_03474,Medium,54,4
TKT_007035,CUST_03186,Low,50,2
TKT_007036,CUST_00847,Medium,22,3
TKT_007037,CUST_03393,Medium,54,4
TKT_007038,CUST_01335,Low,65,2
TKT_007039,CUST_02898,Medium,32,3
TKT_007040,CUST_01912,Low,64,3
TKT_007041,CUST_00300,Low,26,3
TKT_007042,CUST_04959,Low,39,4
TKT_007043,CUST_01086,Medium,49,4
TKT_007044,CUST_00084,Low,70,3
TKT_007045,CUST_04057,Medium,34,3
TKT_007046,CUST_01377,Medium,38,4
TKT_007047,CUST_01693,Medium,30,4
TKT_007048,CUST_03575,Critical,8,4
TKT_007049,CUST_00924,High,27,3
TKT_007050,CUST_04986,Medium,23,5
TKT_007051,CUST_01499,Medium,62,5
TKT_007052,CUST_02027,Low,34,5
TKT_007053,CUST_04599,High,62,3
TKT_007054,CUST_03871,High,18,3
TKT_007055,CUST_04790,Medium,61,5
TKT_007056,CUST_02147,Low,67,5
TKT_007057,CUST_01726,Medium,57,2
TKT_007058,CUST_02811,Low,68,4
TKT_007059,CUST_02295,Low,57,3
TKT_007060,CUST_02313,Medium,65,4
TKT_007061,CUST_01593,Critical,5,4
TKT_007062,CUST_00425,Low,27,4
TKT_007063,CUST_04891,Low,61,5
TKT_007064,CUST_02372,Low,71,5
TKT_007065,CUST_02840,Critical,18,1
TKT_007066,CUST_04944,Medium,52,4
TKT_007067,CUST_00062,Medium,71,4
TKT_007068,CUST_03559,Medium,32,3
TKT_007069,CUST_01785,Medium,15,4
TKT_007070,CUST_02917,Low,18,5
TKT_007071,CUST_03445,Low,38,4
TKT_007072,CUST_00515,Medium,54,5
TKT_007073,CUST_04844,Medium,17,3
TKT_007074,CUST_04713,Low,31,4
TKT_007075,CUST_00099,Medium,55,2
TKT_007076,CUST_00323,Low,55,4
TKT_007077,CUST_02640,Medium,23,5
TKT_007078,CUST_04251,Low,70,4
TKT_007079,CUST_04638,Medium,25,5
TKT_007080,CUST_03683,Low,53,5
TKT_007081,CUST_04242,Medium,45,4
TKT_007082,CUST_02974,Medium,63,4
TKT_007083,CUST_01498,Medium,55,4
TKT_007084,CUST_04960,Low,28,5
TKT_007085,CUST_02750,Low,51,1
TKT_007086,CUST_04885,High,31,5
TKT_007087,CUST_01932,Low,13,1
TKT_007088,CUST_04353,Medium,32,5
TKT_007089,CUST_00439,High,23,4
TKT_007090,CUST_00537,Low,71,3
TKT_007091,CUST_02223,Low,24,5
TKT_007092,CUST_00713,Low,12,5
TKT_007093,CUST_02539,Low,29,5
TKT_007094,CUST_04315,Medium,25,2
TKT_007095,CUST_04153,Medium,42,4
TKT_007096,CUST_04839,Medium,35,4
TKT_007097,CUST_02767,High,23,1
TKT_007098,CUST_00990,Medium,63,3
TKT_007099,CUST_04068,Medium,36,2
TKT_007100,CUST_00302,Low,69,4
TKT_007101,CUST_01013,Low,47,5
TKT_007102,CUST_03651,Low,25,5
TKT_007103,CUST_00247,Medium,29,5
TKT_007104,CUST_02064,High,35,3
TKT_007105,CUST_01359,High,37,2
TKT_007106,CUST_04307,Low,41,5
TKT_007107,CUST_01610,Low,15,5
TKT_007108,CUST_03602,Low,51,5
TKT_007109,CUST_01046,Low,40,3
TKT_007110,CUST_04215,Low,29,4
TKT_007111,CUST_01552,Low,15,5
TKT_007112,CUST_03256,Low,70,5
TKT_007113,CUST_01539,Low,70,3
TKT_007114,CUST_01516,Low,44,5
TKT_007115,CUST_04602,Medium,67,3
TKT_007116,CUST_03707,Medium,49,4
TKT_007117,CUST_01779,High,56,5
TKT_007118,CUST_00437,Medium,13,3
TKT_007119,CUST_00803,Medium,62,3
TKT_007120,CUST_04199,Low,23,5
TKT_007121,CUST_04801,Low,33,1
TKT_007122,CUST_00825,Medium,37,1
TKT_007123,CUST_03806,Low,25,5
TKT_007124,CUST_00304,Medium,20,5
TKT_007125,CUST_00494,Medium,21,5
TKT_007126,CUST_00087,Medium,18,3
TKT_007127,CUST_03298,Medium,52,3
TKT_007128,CUST_03320,Medium,58,5
TKT_007129,CUST_03577,Medium,69,5
TKT_007130,CUST_03821,Medium,31,1
TKT_007131,CUST_01050,Medium,26,4
TKT_007132,CUST_03602,Low,67,4
TKT_007133,CUST_04227,Low,54,5
TKT_007134,CUST_04866,Medium,61,4
TKT_007135,CUST_02984,Low,45,1
TKT_007136,CUST_03121,High,71,2
TKT_007137,CUST_04920,Low,63,3
TKT_007138,CUST_00528,Low,62,5
TKT_007139,CUST_00034,Medium,35,5
TKT_007140,CUST_02080,High,13,5
TKT_007141,CUST_00010,Low,31,5
TKT_007142,CUST_01728,Low,24,4
TKT_007143,CUST_02779,Medium,36,4
TKT_007144,CUST_03421,Medium,68,2
TKT_007145,CUST_03228,Medium,47,3
TKT_007146,CUST_03099,Medium,14,3
TKT_007147,CUST_04045,Medium,58,4
TKT_007148,CUST_01177,Low,23,2
TKT_007149,CUST_04724,Low,71,5
TKT_007150,CUST_01274,Critical,2,4
TKT_007151,CUST_02477,Low,39,4
TKT_007152,CUST_03578,Low,22,1
TKT_007153,CUST_02342,Medium,28,4
TKT_007154,CUST_04540,Medium,51,5
TKT_007155,CUST_04384,Medium,25,3
TKT_007156,CUST_02354,Low,42,3
TKT_007157,CUST_03143,Low,68,5
TKT_007158,CUST_02211,Medium,68,5
TKT_007159,CUST_02636,Low,16,4
TKT_007160,CUST_03415,Medium,58,5
TKT_007161,CUST_02028,Medium,13,1
TKT_007162,CUST_04727,High,71,5
TKT_007163,CUST_04895,High,50,5
TKT_007164,CUST_02000,High,24,1
TKT_007165,CUST_04705,Low,31,5
TKT_007166,CUST_01025,High,22,4
TKT_007167,CUST_01622,Medium,25,4
TKT_007168,CUST_04572,High,53,4
TKT_007169,CUST_03012,Low,15,4
TKT_007170,CUST_00911,Low,63,3
TKT_007171,CUST_00615,Medium,58,1
TKT_007172,CUST_04081,High,69,5
TKT_007173,CUST_04518,Medium,14,4
TKT_007174,CUST_01005,High,22,1
TKT_007175,CUST_03223,Low,63,3
TKT_007176,CUST_01016,Low,61,3
TKT_007177,CUST_03487,Medium,36,5
TKT_007178,CUST_00007,Medium,34,3
TKT_007179,CUST_03766,Medium,28,5
TKT_007180,CUST_03538,High,64,4
TKT_007181,CUST_04200,High,42,2
TKT_007182,CUST_04051,Low,25,3
TKT_007183,CUST_02512,High,58,5
TKT_007184,CUST_03636,Low,29,2
TKT_007185,CUST_02896,Medium,14,4
TKT_007186,CUST_03801,Low,56,5
TKT_007187,CUST_03906,Low,46,3
TKT_007188,CUST_02414,Medium,50,5
TKT_007189,CUST_01917,Low,30,3
TKT_007190,CUST_04278,Low,34,3
TKT_007191,CUST_02291,Medium,42,1
TKT_007192,CUST_04316,Medium,71,4
TKT_007193,CUST_01892,Low,70,4
TKT_007194,CUST_04131,Low,35,4
TKT_007195,CUST_03864,Low,61,4
TKT_007196,CUST_00675,Low,28,3
TKT_007197,CUST_02910,Low,71,2
TKT_007198,CUST_01901,Low,65,4
TKT_007199,CUST_03943,High,38,4
TKT_007200,CUST_04504,Low,20,5
TKT_007201,CUST_04100,Low,43,4
TKT_007202,CUST_04457,Medium,25,5
TKT_007203,CUST_03038,Low,33,4
TKT_007204,CUST_00590,Low,51,2
TKT_007205,CUST_01890,Medium,25,1
TKT_007206,CUST_02383,Medium,48,5
TKT_007207,CUST_03363,Low,67,3
TKT_007208,CUST_02333,Medium,63,3
TKT_007209,CUST_01060,Low,25,1
TKT_007210,CUST_03396,Low,39,3
TKT_007211,CUST_00395,Low,55,5
TKT_007212,CUST_00567,High,65,1
TKT_007213,CUST_01073,Medium,51,5
TKT_007214,CUST_02511,High,44,1
TKT_007215,CUST_02403,Low,59,4
TKT_007216,CUST_02103,Medium,33,4
TKT_007217,CUST_03384,Low,51,5
TKT_007218,CUST_04938,High,48,5
TKT_007219,CUST_04356,Low,46,4
TKT_007220,CUST_04973,Low,56,2
TKT_007221,CUST_00915,Low,39,4
TKT_007222,CUST_01112,Low,48,4
TKT_007223,CUST_05000,Medium,14,5
TKT_007224,CUST_03462,Low,33,2
TKT_007225,CUST_03924,Medium,57,4
TKT_007226,CUST_02318,Medium,49,3
TKT_007227,CUST_00966,Medium,64,4
TKT_007228,CUST_03532,High,50,4
TKT_007229,CUST_01150,Low,34,2
TKT_007230,CUST_02233,Low,17,2
TKT_007231,CUST_00365,Low,25,4
TKT_007232,CUST_03614,Low,33,5
TKT_007233,CUST_04816,High,47,3
TKT_007234,CUST_01032,Medium,31,4
TKT_007235,CUST_00654,Medium,62,5
TKT_007236,CUST_03796,Medium,53,5
TKT_007237,CUST_03868,High,34,5
TKT_007238,CUST_04087,Low,24,4
TKT_007239,CUST_03204,Low,55,2
TKT_007240,CUST_04419,Critical,18,5
TKT_007241,CUST_02150,Low,56,3
TKT_007242,CUST_04891,Medium,62,2
TKT_007243,CUST_01490,Medium,20,5
TKT_007244,CUST_04840,High,59,5
TKT_007245,CUST_03875,Low,52,5
TKT_007246,CUST_04984,Critical,11,4
TKT_007247,CUST_03639,Low,57,3
TKT_007248,CUST_01278,Low,39,5
TKT_007249,CUST_04823,Low,18,5
TKT_007250,CUST_04907,Low,30,1
TKT_007251,CUST_04425,Critical,1,5
TKT_007252,CUST_03371,Medium,46,3
TKT_007253,CUST_02418,Medium,40,5
TKT_007254,CUST_03743,Low,58,5
TKT_007255,CUST_00259,Medium,55,4
TKT_007256,CUST_04473,Low,44,4
TKT_007257,CUST_00145,Low,54,3
TKT_007258,CUST_03111,Medium,33,3
TKT_007259,CUST_02754,Medium,14,4
TKT_007260,CUST_00709,Medium,60,2
TKT_007261,CUST_00246,Medium,24,4
TKT_007262,CUST_04429,Medium,51,1
TKT_007263,CUST_01612,Low,24,1
TKT_007264,CUST_02813,High,51,4
TKT_007265,CUST_04374,High,51,3
TKT_007266,CUST_01388,Medium,67,4
TKT_007267,CUST_03524,Low,24,4
TKT_007268,CUST_01735,Medium,23,3
TKT_007269,CUST_00252,Low,16,5
TKT_007270,CUST_02944,Medium,24,4
TKT_007271,CUST_02006,Low,66,5
TKT_007272,CUST_03314,Low,23,5
TKT_007273,CUST_01277,High,62,5
TKT_007274,CUST_01028,Medium,21,1
TKT_007275,CUST_01397,Medium,26,1
TKT_007276,CUST_01449,Medium,13,4
TKT_007277,CUST_01203,Low,49,4
